userId,itemId,rating,timestamp
M0000017734909,레이즈 클래식 감자칩 42.5g,10.0,17799548.0
M0000016792314,헌터스 화이트 트러플칩 25g,10.0,17799638.0
M0000002320122,칼파제르 밀크 초콜릿150g,8.0,17799717.0
M0000012274205,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17799727.0
M0000012594953,로아커 미니스 믹스 15입 150g,10.0,17799747.0
M0000002320122,칼파제르 셀렉션 초콜릿150g,8.0,17799756.0
M0000004085802,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17800072.0
M0000013025380,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17800180.0
M0000013025380,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17800293.0
M0000004075222,메디힐 캡슐100 바이오 세컨덤 하이드로 베타,10.0,17800522.0
M0000020605977,필리밀리 코털가위,10.0,17800943.0
M0000015559118,아크네스 3초 진정 패치 2종 택1,10.0,17801017.0
M0000015559118,바이오티 마시는 프리바이오틱스 애플소다 350ml,10.0,17801086.0
M0000021665001,[1+1기획]페리페라 잉크블랙카라,10.0,17801345.0
M0000018481915,[1+1기획]페리페라 잉크블랙카라,10.0,17801409.0
M0000015789945,에스리턴 프로틴 브라우니바 초코 50g,2.0,17802127.0
M0000013067339,바이오티 마시는 프리바이오틱스 애플소다 350ml,8.0,17802691.0
M0000013153097,C05,10.0,17802833.0
M0000010889038,C05,10.0,17802898.0
M0000020254350,에스리턴 프로틴 브라우니바 초코 50g,8.0,17803010.0
M0000019417027,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17803074.0
M0000013821486,덴티스테 민트볼 20입,10.0,17803361.0
M0000013008426,3CE 무드레시피 매트 립 컬러,8.0,17803800.0
M0000013057956,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17804159.0
M0000013099752,[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1,6.0,17804161.0
M0000013099752,[1+1기획]페리페라 잉크블랙카라,10.0,17804240.0
M0000012995950,바이오티 마시는 프리바이오틱스 애플소다 350ml,10.0,17804258.0
M0000013099752,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,8.0,17804305.0
M0000013099752,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,4.0,17804313.0
M0000003392532,에스리턴 프로틴 브라우니바 초코 50g,10.0,17804473.0
M0000003392532,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17804478.0
M0000016540801,아크네스 3초 진정 패치 2종 택1,8.0,17804732.0
M0000017771534,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,8.0,17805348.0
M0000004188614,C03,10.0,17805578.0
M0000004090635,칼파제르 다크 초콜릿 70% 150g,10.0,17806372.0
M0000011678362,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17806496.0
M0000004658685,"C11""",10.0,17807261.0
M0000012852768,덴티스테 민트볼 20입,10.0,17807599.0
M0000003966894,칼파제르 셀렉션 초콜릿150g,8.0,17807930.0
M0000017916324,[NEW] 무지개맨션 아이시 글로우,6.0,17808017.0
M0000004481103,마요라 코피코 커피맛캔디 블리스터 32g,10.0,17808161.0
M0000010164055,아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정),10.0,17808358.0
M0000013132570,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17808385.0
M0000003213416,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17808591.0
M0000003213416,칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 ),8.0,17808614.0
M0000003511546,칼파제르 다크 초콜릿 70% 150g,10.0,17808627.0
M0000003511546,칼파제르 밀크 초콜릿150g,10.0,17808656.0
M0000017363527,C03,10.0,17808679.0
M0000019883296,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17809504.0
M0000003925402,레이즈 클래식 감자칩 42.5g,8.0,17809695.0
M0000013786182,레이즈 클래식 감자칩 42.5g,10.0,17810328.0
M0000020350646,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17810490.0
M0000003283043,C05,10.0,17810753.0
M0000012979741,C02,10.0,17810759.0
M0000002834710,티타니아 샌드풋파일,10.0,17810900.0
M0000014927978,C05,10.0,17811550.0
M0000002418160,필리밀리 코털가위,10.0,17811690.0
M0000000647606,"C09""",4.0,17811777.0
M0000011389300,[1+1기획]페리페라 잉크블랙카라,10.0,17812063.0
M0000001726691,"C05""",10.0,17812190.0
M0000013573639,[1+1기획]페리페라 잉크블랙카라,10.0,17812305.0
M0000004120702,필리밀리 손톱깎이 (S),10.0,17812650.0
M0000004120702,[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입,10.0,17812719.0
M0000003506912,필리밀리 코털가위,10.0,17812722.0
M0000019186582,에스리턴 프로틴 브라우니바 초코 50g,10.0,17813998.0
M0000015554792,C05,10.0,17814218.0
M0000004248130,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17814275.0
M0000010589774,바이오티 마시는 프리바이오틱스 애플소다 350ml,10.0,17814450.0
M0000012622794,헌터스 화이트 트러플칩 25g,10.0,17814841.0
M0000012622794,헌터스 블랙 트러플칩 25g,10.0,17814852.0
M0000003848993,"C08""",10.0,17815163.0
M0000010815376,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17815228.0
M0000003908041,아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정),10.0,17815474.0
M0000021150944,C08,10.0,17815519.0
M0000013297175,에스리턴 프로틴 브라우니바 초코 50g,10.0,17815831.0
M0000010807560,C07,10.0,17816440.0
M0000003083723,"C09""",10.0,17816506.0
M0000021126636,"C08""",10.0,17816516.0
M0000021126636,"C08""",10.0,17816527.0
M0000010103755,C05,10.0,17816670.0
M0000004728646,[1+1기획]페리페라 잉크블랙카라,10.0,17816714.0
M0000021126636,"C08""",10.0,17816727.0
M0000010807560,C07,10.0,17816808.0
M0000011187210,아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정),10.0,17816909.0
M0000003061256,바이오티 마시는 프리바이오틱스 애플소다 350ml,10.0,17817011.0
M0000010503987,라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml,10.0,17817099.0
M0000010503987,라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml,10.0,17817099.0
M0000004441827,C04,10.0,17817637.0
M0000020671504,메디힐 캡슐100 바이오 세컨덤 하이드로 베타,8.0,17817891.0
M0000019249174,"C11""",8.0,17817985.0
M0000019050464,필리밀리 코털가위,8.0,17818101.0
M0000010441472,"C11""",6.0,17818135.0
M0000011943745,로아커 미니스 믹스 15입 150g,10.0,17818311.0
M0000016504807,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17818404.0
M0000011295254,C05,10.0,17818417.0
M0000003302678,"C10""",10.0,17818564.0
M0000020737678,덴티스테 민트볼 20입,10.0,17818600.0
M0000004127849,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17818888.0
M0000016100983,레이즈 클래식 감자칩 42.5g,10.0,17818894.0
M0000011943745,메디힐 캡슐100 바이오 세컨덤 하이드로 베타,10.0,17818987.0
M0000004663841,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17819049.0
M0000021123680,필리밀리 코털가위,10.0,17819299.0
M0000011678362,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17819305.0
M0000020331394,필리밀리 손톱깎이 (S),10.0,17819490.0
M0000004127849,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17819527.0
M0000004127849,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17819532.0
M0000018317147,에스리턴 프로틴 브라우니바 초코 50g,10.0,17819537.0
M0000019431703,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17820305.0
M0000003816486,"C06""",10.0,17820355.0
M0000012266325,C02,10.0,17820817.0
M0000016569871,필리밀리 손톱깎이 (S),10.0,17821100.0
M0000016447207,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17821134.0
M0000013035940,바이오티 마시는 프리바이오틱스 애플소다 350ml,10.0,17821193.0
M0000021409979,아크네스 3초 진정 패치 2종 택1,10.0,17821337.0
M0000004353542,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,8.0,17821413.0
M0000012565015,필리밀리 손톱깎이 (S),10.0,17821512.0
M0000000736645,마요라 코피코 커피맛캔디 블리스터 32g,10.0,17822145.0
M0000004059841,레이즈 클래식 감자칩 42.5g,10.0,17822370.0
M0000004353542,덴티스테 민트볼 20입,6.0,17822433.0
M0000011090660,레이즈 클래식 감자칩 42.5g,10.0,17822449.0
M0000011588405,메디힐 캡슐100 바이오 세컨덤 하이드로 베타,10.0,17822473.0
M0000010167081,에스리턴 프로틴 브라우니바 초코 50g,6.0,17822501.0
M0000012790319,C06,10.0,17822506.0
M0000003148564,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17822563.0
M0000003148564,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17822616.0
M0000004689621,[1+1기획]페리페라 잉크블랙카라,10.0,17822832.0
M0000017457766,밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml,6.0,17823216.0
M0000016965893,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17823487.0
M0000013112284,레이즈 클래식 감자칩 42.5g,10.0,17823593.0
M0000011324761,"C10""",10.0,17823671.0
M0000013657835,아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정),10.0,17823753.0
M0000000599658,C05,10.0,17824229.0
M0000001080310,칼파제르 셀렉션 초콜릿150g,10.0,17824622.0
M0000016183421,C05,10.0,17824796.0
M0000018236505,[1+1기획]페리페라 잉크블랙카라,10.0,17825042.0
M0000011933662,고려은단 알티지 오메가3 60캡슐 (60일분),10.0,17825794.0
M0000011070341,C04,8.0,17825932.0
M0000017068369,덴티스테 민트볼 20입,10.0,17825979.0
M0000001453762,크리넥스 99.9% 항균 안심물티슈 10매,10.0,17826068.0
M0000000878762,C03,10.0,17826363.0
M0000010778817,"C09""",10.0,17826508.0
M0000021515713,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17826512.0
M0000000181038,라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml,8.0,17826550.0
M0000000181038,라이아 모발코어강화 고영양 단백질크림 헤어 트리트먼트 200ml,8.0,17826550.0
M0000018777244,필리밀리 손톱깎이 (S),10.0,17826902.0
M0000000401095,필리밀리 손톱깎이 (S),10.0,17827025.0
M0000017846012,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17827120.0
M0000003162167,고려은단 알티지 오메가3 60캡슐 (60일분),10.0,17827749.0
M0000021467699,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,8.0,17827789.0
M0000015046114,아크네스 3초 진정 패치 2종 택1,10.0,17827951.0
M0000021769035,메디힐 캡슐100 바이오 세컨덤 하이드로 베타,10.0,17828044.0
M0000012963751,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17828129.0
M0000019550975,메디힐 캡슐100 바이오 세컨덤 하이드로 베타,10.0,17828391.0
M0000003872289,[1+1기획]페리페라 잉크블랙카라,10.0,17828406.0
M0000018244147,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17828599.0
M0000018433726,덴티스테 민트볼 20입,10.0,17828897.0
M0000000392288,로아커 미니스 믹스 15입 150g,8.0,17828908.0
M0000003432896,칼파제르 밀크 초콜릿150g,10.0,17828991.0
M0000003579634,메디힐 캡슐100 바이오 세컨덤 하이드로 베타,10.0,17829220.0
M0000014620177,덴티스테 민트볼 20입,6.0,17829272.0
M0000003611354,에스리턴 프로틴 브라우니바 초코 50g,10.0,17829547.0
M0000003177290,티타니아 샌드풋파일,10.0,17829947.0
M0000002134865,"C09""",10.0,17830083.0
M0000002915435,칼로바이 퍼펙트 파워쉐이크 20G  ( 바닐라맛/초코바나나맛 ),6.0,17830283.0
M0000000420616,바이오티 마시는 프리바이오틱스 애플소다 350ml,10.0,17830355.0
M0000018844138,C04,8.0,17830985.0
M0000003475971,[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입,8.0,17831313.0
M0000004605420,레이즈 클래식 감자칩 42.5g,10.0,17831463.0
M0000010073143,메디힐 캡슐100 바이오 세컨덤 하이드로 베타,10.0,17831642.0
M0000010504465,[1+1기획]페리페라 잉크블랙카라,10.0,17831769.0
M0000021144493,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17831922.0
M0000012475503,헌터스 화이트 트러플칩 25g,10.0,17832069.0
M0000012475503,헌터스 블랙 트러플칩 25g,10.0,17832074.0
M0000012475503,레이즈 클래식 감자칩 42.5g,10.0,17832078.0
M0000020793470,로아커 미니스 믹스 15입 150g,10.0,17832457.0
M0000016690134,메디힐 캡슐100 바이오 세컨덤 하이드로 베타,10.0,17832553.0
M0000012498897,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17832556.0
M0000000953724,"C09""",10.0,17832662.0
M0000012643038,칼파제르 밀크 초콜릿150g,10.0,17832728.0
M0000003906952,[NEW] 더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1,10.0,17834104.0
M0000014406855,[1+1기획]페리페라 잉크블랙카라,10.0,17834248.0
M0000012345476,C03,10.0,17834530.0
M0000019021528,W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml,10.0,17834691.0
M0000012653253,C03,8.0,17835024.0
M0000010206789,[1+1기획]페리페라 잉크블랙카라,10.0,17835349.0
M0000011281461,"C05""",10.0,17835728.0
M0000011343558,"C08""",10.0,17835847.0
M0000004644786,C05,10.0,17836044.0
M0000004272651,칼파제르 밀크 초콜릿150g,10.0,17836526.0
M0000002466683,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,8.0,17836675.0
M0000010616257,바이오티 마시는 프리바이오틱스 애플소다 350ml,10.0,17836772.0
M0000012746327,W.DRESSROOM 퍼퓸 핸드크림 No.30 화이트머스크 50ml,10.0,17836802.0
M0000017523278,에스리턴 프로틴 브라우니바 초코 50g,6.0,17837043.0
M0000001094373,C02,10.0,17837194.0
M0000004272651,칼파제르 밀크 초콜릿150g,10.0,17837228.0
M0000012452305,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17837616.0
M0000001024844,C02,10.0,17837618.0
M0000000609503,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17837769.0
M0000000609503,아크네스 3초 진정 패치 2종 택1,10.0,17837791.0
M0000012190576,"C05""",10.0,17837968.0
M0000013225477,[1+1기획]페리페라 잉크블랙카라,10.0,17838169.0
M0000003782496,C05,10.0,17838579.0
M0000011683650,C05,10.0,17839157.0
M0000003898922,레이즈 클래식 감자칩 42.5g,10.0,17839195.0
M0000014457672,밀크바오밥 퍼퓸 바디워시 화이트머스크 500ml,10.0,17839290.0
M0000002656221,티타니아 샌드풋파일,10.0,17839700.0
M0000017352643,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17840037.0
M0000011078629,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17840134.0
M0000011078629,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17840164.0
M0000010167186,필리밀리 코털가위,10.0,17840509.0
M0000002448359,[1+1기획]페리페라 잉크블랙카라,10.0,17840972.0
M0000013722409,C04,10.0,17841310.0
M0000014766686,칼파제르 다크 초콜릿 70% 150g,10.0,17841314.0
M0000019325348,아크네스 3초 진정 패치 2종 택1,10.0,17841394.0
M0000014599348,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17841565.0
M0000011982025,[1+1기획]페리페라 잉크블랙카라,10.0,17842032.0
M0000000212691,C08,10.0,17842323.0
M0000019732989,[1+1기획]페리페라 잉크블랙카라,10.0,17842336.0
M0000003715815,[단독기획] 쏘피 유기농 라베르플랑 생리대 중형 22개입,10.0,17842776.0
M0000003836411,딜라이트 프로젝트 프로틴 브라우니/카스테라칩 ,10.0,17843005.0
M0000016883893,아크네스 3초 진정 패치 2종 택1,10.0,17843335.0
M0000012263073,에스리턴 프로틴 브라우니바 초코 50g,10.0,17843751.0
M0000010421175,"C06""",10.0,17843841.0
M0000010421175,"C06""",10.0,17843855.0
M0000003363179,칼파제르 셀렉션 초콜릿150g,8.0,17844317.0
M0000003644795,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17844348.0
M0000013922716,바이오티 마시는 프리바이오틱스 애플소다 350ml,10.0,17844504.0
M0000017054362,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,8.0,17844507.0
M0000013372088,C02,10.0,17844520.0
M0000004698676,필리밀리 코털가위,10.0,17844525.0
M0000003787542,C03,10.0,17844574.0
M0000004693818,C04,10.0,17844865.0
M0000003660903,C07,8.0,17845296.0
M0000010903856,필리밀리 코털가위,8.0,17845500.0
M0000017849739,"C09""",10.0,17845520.0
M0000011077161,C03,10.0,17845530.0
M0000011080631,C04,10.0,17845614.0
M0000004602806,C05,10.0,17845669.0
M0000003469848,"C10""",10.0,17845999.0
M0000019273980,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17846012.0
M0000010121265,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,8.0,17846972.0
M0000018611896,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17847182.0
M0000004481089,레이즈 클래식 감자칩 42.5g,10.0,17847241.0
M0000004602806,C05,10.0,17847301.0
M0000011445946,C05,8.0,17847347.0
M0000015803480,[1+1기획]페리페라 잉크블랙카라,10.0,17847414.0
M0000004602806,C05,10.0,17847496.0
M0000017707005,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,10.0,17847638.0
M0000018454495,[1+1기획]페리페라 잉크블랙카라,10.0,17847749.0
M0000004016743,"C09""",10.0,17847888.0
M0000003651158,에스리턴 프로틴 브라우니바 초코 50g,10.0,17848319.0
M0000000035721,칼파제르 다크 초콜릿 70% 150g,10.0,17848586.0
M0000000035721,칼파제르 셀렉션 초콜릿150g,10.0,17848598.0
M0000000035721,로아커 미니스 믹스 15입 150g,10.0,17848693.0
M0000004157719,칼파제르 밀크 초콜릿150g,10.0,17849085.0
M0000004157719,칼파제르 밀크 초콜릿150g,10.0,17849103.0
M0000016613778,에스리턴 프로틴 브라우니바 초코 50g,10.0,17849288.0
M0000012894224,스카이보틀 퍼퓸 핸드크림 50ml 5종 택1,8.0,17849989.0
M0000014550618,아이디얼 포맨 프레시 올인원 기획 (본품150ml+50ml 증정),8.0,17850147.0
M0000020399289,칼파제르 밀크 초콜릿150g,10.0,17850567.0
